data_pulled_at,product_id,product_title,product_url,product_description,product_created_at,product_published_at,product_updated_at,product_type,product_tags,variant_id,variant_title,variant_sku,variant_requires_shipping,variant_taxable,variant_available,variant_price,variant_grams,variant_position,variant_created_at,variant_updated_at,variant_inventory_quantity,variant_inventory_management,variant_inventory_policy
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist red t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-red-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:06-05:00,2024-03-08T00:00:28-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,L,835462155,TRUE,TRUE,TRUE,35,200,3,2024-03-07T11:28:07-05:00,2024-04-05T03:56:37-04:00,219,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist red t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-red-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:06-05:00,2024-03-08T00:00:28-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,XL,835462156,TRUE,TRUE,TRUE,35,200,4,2024-03-07T11:28:07-05:00,2024-04-05T03:56:37-04:00,147,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist red t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-red-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:06-05:00,2024-03-08T00:00:28-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,2XL,835462157,TRUE,TRUE,TRUE,35,200,5,2024-03-07T11:28:07-05:00,2024-04-05T03:56:37-04:00,66,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist red t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-red-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:06-05:00,2024-03-08T00:00:28-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,3XL,835462158,TRUE,TRUE,TRUE,35,200,6,2024-03-07T11:28:07-05:00,2024-04-05T03:56:37-04:00,52,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist red t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-red-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:06-05:00,2024-03-08T00:00:28-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,4XL,835462159,TRUE,TRUE,TRUE,35,200,7,2024-03-07T11:28:07-05:00,2024-04-05T03:56:37-04:00,65,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,S,835462143,TRUE,TRUE,TRUE,35,200,1,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,46,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,M,835462144,TRUE,TRUE,TRUE,35,200,2,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,122,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,L,835462145,TRUE,TRUE,TRUE,35,200,3,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,165,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,XL,835462146,TRUE,TRUE,TRUE,35,200,4,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,86,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,2XL,835462147,TRUE,TRUE,TRUE,35,200,5,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,23,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,3XL,835462148,TRUE,TRUE,TRUE,35,200,6,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,19,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tracklist white t-shirt,https://shop.arianagrande.com/products/eternal-sunshine-tracklist-white-t-shirt,"<p>screenprinted front graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:04-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,T-Shirt,"['GRAND-123', 'MERCH', 'pre-order', 'Tee', 'wh_cycle_count']",4.09651E+13,4XL,835462149,TRUE,TRUE,TRUE,35,200,7,2024-03-07T11:28:04-05:00,2024-04-05T03:56:37-04:00,19,shopify,deny
2024-04-05T04:15:23-04:00,7.05883E+12,eternal sunshine tote,https://shop.arianagrande.com/products/eternal-sunshine-tote,"<p>screenprinted front graphics. 100% cotton canvas. 16.5"" x 16.5""</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-03-07T11:28:02-05:00,2024-03-08T00:00:27-05:00,2024-04-05T03:56:37-04:00,Tote,"['Accessories', 'GRAND-123', 'MERCH', 'pre-order', 'wh_cycle_count']",4.09651E+13,Default Title,835462120,TRUE,TRUE,TRUE,35,136,1,2024-03-07T11:28:02-05:00,2024-04-05T03:56:37-04:00,85,shopify,deny
2024-04-05T04:15:23-04:00,7.04936E+12,eternal sunshine tracklist poster (us exclusive),https://shop.arianagrande.com/products/eternal-sunshine-poster,"<p>18"" x 24"" heavy weight poster.</p>
<p>U.S. customers only.</p>",2024-03-01T18:24:04-05:00,2024-03-08T00:00:25-05:00,2024-04-05T03:56:37-04:00,Lithograph,"['#.bundle:7049365585943:2:2:1500:40946657329175', '#.bundle:7049367322647:2:2:1500:40946657329175', '#.no-shipping-allowed', 'Accessories', 'GRAND-123', 'MERCH', 'pre-order', 'wh_cycle_count']",4.09467E+13,Default Title,835462130,TRUE,TRUE,TRUE,15,635,2,2024-03-01T18:24:05-05:00,2024-04-05T03:56:37-04:00,1401,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,S,835461773,TRUE,TRUE,TRUE,65,454,1,2024-01-24T13:54:59-05:00,2024-04-05T03:56:37-04:00,114,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,M,835461774,TRUE,TRUE,TRUE,65,454,2,2024-01-24T13:54:59-05:00,2024-04-05T03:56:37-04:00,154,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,L,835461775,TRUE,TRUE,TRUE,65,454,3,2024-01-24T13:54:59-05:00,2024-04-05T03:56:37-04:00,123,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,XL,835461776,TRUE,TRUE,TRUE,65,454,4,2024-01-24T13:54:59-05:00,2024-04-05T03:56:37-04:00,103,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,2XL,835461777,TRUE,TRUE,TRUE,65,454,5,2024-01-24T13:54:59-05:00,2024-04-05T03:56:37-04:00,89,shopify,deny
2024-04-05T04:15:23-04:00,7.02606E+12,dangerous woman cream crewneck,https://shop.arianagrande.com/products/dangerous-woman-cream-crewneck,front soft hand print design. 80% cotton 20% polyester.,2024-01-24T13:54:59-05:00,2024-03-07T11:53:21-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['all rewind', 'dangerous woman', 'GRAND-97', 'GRAND-97.2', 'MERCH', 'Outerwear', 'umg-upsell', 'wh_cycle_count']",4.08694E+13,3XL,835461778,TRUE,TRUE,TRUE,65,454,6,2024-01-24T14:00:28-05:00,2024-04-05T03:56:37-04:00,38,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",1.06481E+13,S,835460473-INV,TRUE,TRUE,TRUE,40,454,1,2018-06-19T20:53:01-04:00,2024-04-05T03:56:37-04:00,96,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",1.06481E+13,M,835460474-INV,TRUE,TRUE,TRUE,40,454,2,2018-06-19T20:53:01-04:00,2024-04-05T03:56:37-04:00,139,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",1.06481E+13,L,835460475-INV,TRUE,TRUE,TRUE,40,454,3,2018-06-19T20:53:01-04:00,2024-04-05T03:56:37-04:00,131,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",1.06481E+13,XL,835460476-INV,TRUE,TRUE,TRUE,40,454,4,2018-06-19T20:53:01-04:00,2024-04-05T03:56:37-04:00,70,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",1.06481E+13,2XL,835460477-IN,TRUE,TRUE,TRUE,40,454,5,2018-06-19T20:53:01-04:00,2024-04-05T03:56:37-04:00,49,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",4.0943E+13,3XL,835460478,TRUE,TRUE,TRUE,40,454,6,2024-02-29T13:42:19-05:00,2024-04-05T03:56:37-04:00,41,shopify,deny
2024-04-05T04:15:23-04:00,1.15601E+12,no tears left to cry crewneck,https://shop.arianagrande.com/products/no-tears-left-to-cry-crewneck,"<meta charset=""utf-8"">
<p>embroidered front graphic. <meta charset=""utf-8""><span data-mce-fragment=""1"">50% cotton 50% polyester.</span></p>",2018-06-19T20:53:00-04:00,2024-02-29T16:15:58-05:00,2024-04-05T03:56:37-04:00,Crewneck,"['20% OFF', 'all rewind', 'BFCM 20 OFF', 'GRAND-99', 'LIVE MINUS MUSIC', 'mb-invisible', 'MERCH', 'ntl2c tee', 'Outerwear', 'sweetener', 'sweetener rewind', 'tears', 'umg-upsell', 'upsell', 'wh_cycle_count']",4.0943E+13,4XL,835460479,TRUE,TRUE,TRUE,40,454,7,2024-02-29T13:42:19-05:00,2024-04-05T03:56:37-04:00,32,shopify,deny
2024-04-05T04:15:23-04:00,7.04291E+12,Eternal Sunshine Signed CD,https://shop.arianagrande.com/products/eternal-sunshine-signed-cd,"<p>Hand signed by Ariana.</p>
<p data-mce-fragment=""1"">Tracklist:</p>
<ol>
<li style=""font-weight: 400;"">intro (end of the world)</li>
<li style=""font-weight: 400;"">bye</li>
<li style=""font-weight: 400;"">don’t wanna break up again</li>
<li style=""font-weight: 400;"">saturn returns interlude</li>
<li style=""font-weight: 400;"">eternal sunshine</li>
<li style=""font-weight: 400;"">supernatural</li>
<li style=""font-weight: 400;"">true story</li>
<li style=""font-weight: 400;"">the boy is mine</li>
<li style=""font-weight: 400;"">yes, and?</li>
<li style=""font-weight: 400;"">we can’t be friends (wait for your love)</li>
<li style=""font-weight: 400;"">i wish i hated you</li>
<li style=""font-weight: 400;"">imperfect for you</li>
<li style=""font-weight: 400;"">ordinary things (feat. nonna)</li>
</ol>
<p>Limit of 4 per customer. U.S. customers only.</p>
<p>This product is only available to customers using both a U.S. billing and shipping address for their order. Ineligible orders will be canceled.</p>",2024-02-23T13:35:45-05:00,2024-02-25T10:00:03-05:00,2024-04-05T03:56:37-04:00,CD,"['#.line-limit', '#.no-shipping-allowed', 'flag: hand signed by Ariana', 'GRAND-121', 'music-product', 'wh_cycle_count']",4.09235E+13,Default Title,6.02465E+11,TRUE,TRUE,FALSE,14,141,2,2024-02-23T13:35:46-05:00,2024-04-05T03:56:37-04:00,0,shopify,deny
2024-04-05T04:15:23-04:00,7.03797E+12,"yes, and? remix with mariah carey - cd single",https://shop.arianagrande.com/products/yes-and-remix-with-mariah-carey-cd-single,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Limited to 4 per customer. U.S. customers only.</span></p>",2024-02-13T16:53:24-05:00,2024-02-14T12:01:53-05:00,2024-04-05T03:56:37-04:00,CD,"['#.line-limit', '#.no-shipping-allowed', 'GRAND-119', 'music-product', 'wh_cycle_count']",4.09089E+13,Default Title,6.02465E+11,TRUE,TRUE,FALSE,1.99,141,2,2024-02-13T16:53:25-05:00,2024-04-05T03:56:37-04:00,-6336,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped white t-shirt,https://shop.arianagrande.com/products/ag7-cropped-white-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:48:01-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'pre-order', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,S,835462103,TRUE,TRUE,TRUE,40,200,1,2024-02-08T16:48:01-05:00,2024-04-05T03:56:37-04:00,101,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped white t-shirt,https://shop.arianagrande.com/products/ag7-cropped-white-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:48:01-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'pre-order', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,M,835462104,TRUE,TRUE,TRUE,40,200,2,2024-02-08T16:48:01-05:00,2024-04-05T03:56:37-04:00,47,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped white t-shirt,https://shop.arianagrande.com/products/ag7-cropped-white-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:48:01-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'pre-order', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,L,835462105,TRUE,TRUE,TRUE,40,200,3,2024-02-08T16:48:01-05:00,2024-04-05T03:56:37-04:00,52,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped white t-shirt,https://shop.arianagrande.com/products/ag7-cropped-white-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:48:01-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'pre-order', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,XL,835462106,TRUE,TRUE,TRUE,40,200,4,2024-02-08T16:48:01-05:00,2024-04-05T03:56:37-04:00,33,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped black t-shirt,https://shop.arianagrande.com/products/ag7-cropped-black-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:55-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,S,835462093,TRUE,TRUE,TRUE,40,200,1,2024-02-08T16:47:55-05:00,2024-04-05T03:56:37-04:00,79,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped black t-shirt,https://shop.arianagrande.com/products/ag7-cropped-black-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:55-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,M,835462094,TRUE,TRUE,TRUE,40,200,2,2024-02-08T16:47:55-05:00,2024-04-05T03:56:37-04:00,60,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped black t-shirt,https://shop.arianagrande.com/products/ag7-cropped-black-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:55-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,L,835462095,TRUE,TRUE,TRUE,40,200,3,2024-02-08T16:47:55-05:00,2024-04-05T03:56:37-04:00,41,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,ag7 cropped black t-shirt,https://shop.arianagrande.com/products/ag7-cropped-black-t-shirt,"<p>screenprinted front + back graphics. 100% cotton.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:55-05:00,2024-02-09T12:00:05-05:00,2024-04-05T03:56:37-04:00,Women's T-Shirt,"['GRAND-120', 'MERCH', 'Tee', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,XL,835462096,TRUE,TRUE,TRUE,40,200,4,2024-02-08T16:47:56-05:00,2024-04-05T03:56:37-04:00,33,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,eternal sunshine close up hoodie,https://shop.arianagrande.com/products/eternal-sunshine-close-up-hoodie,"<p>screenprinted front, back + sleeve graphics. 80% cotton 20% polyester.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:49-05:00,2024-02-09T12:00:04-05:00,2024-04-05T03:56:37-04:00,Hoodie (pullover),"['GRAND-120', 'MERCH', 'Outerwear', 'pre-order', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,S,835462083,TRUE,TRUE,TRUE,75,680,1,2024-02-08T16:47:50-05:00,2024-04-05T03:56:37-04:00,85,shopify,deny
2024-04-05T04:15:23-04:00,7.03643E+12,eternal sunshine close up hoodie,https://shop.arianagrande.com/products/eternal-sunshine-close-up-hoodie,"<p>screenprinted front, back + sleeve graphics. 80% cotton 20% polyester.</p>
<p> </p>
<p>depiction of this product is a digital rendering and for illustrative purposes only. actual product detailing may vary.</p>",2024-02-08T16:47:49-05:00,2024-02-09T12:00:04-05:00,2024-04-05T03:56:37-04:00,Hoodie (pullover),"['GRAND-120', 'MERCH', 'Outerwear', 'pre-order', 'umg-upsell', 'wh_cycle_count']",4.09036E+13,M,835462084,TRUE,TRUE,TRUE,75,680,2,2024-02-08T16:47:50-05:00,2024-04-05T03:56:37-04:00,114,shopify,deny
